Circles: 200
# ID : center_x center_y radius
621 : 4.041592 7.045135 0.2348 0.13696
622 : 0.367099 9.825072 0.299541 0.139326
623 : 3.565281 1.683758 0.271041 0.120767
624 : 1.053009 7.914064 0.075076 0.276089
625 : 5.864944 2.120065 0.082008 0.132435
626 : 3.983475 0.259623 0.124261 0.181912
627 : 2.525131 9.880716 0.170241 0.234502
628 : 8.424391 8.746436 0.066655 0.225656
629 : 2.292651 2.581125 0.055983 0.135263
630 : 4.429367 4.364524 0.15295 0.147138
631 : 6.18234 6.595187 0.173506 0.287604
632 : 3.536366 5.70035 0.186289 0.226902
633 : 7.575138 5.335923 0.053235 0.126174
634 : 6.797587 7.04994 0.255431 0.214972
635 : 1.933437 5.274954 0.196368 0.061937
636 : 0.011861 9.340834 0.067651 0.228571
637 : 6.906644 9.971455 0.036724 0.182908
638 : 2.67317 7.968185 0.06466 0.169037
639 : 7.957283 8.061274 0.187402 0.293624
640 : 1.101326 9.983695 0.190894 0.133279
641 : 9.194915 8.93869 0.099137 0.207498
642 : 8.99968 7.629678 0.08416 0.123776
643 : 4.076526 4.178731 0.082073 0.159171
644 : 6.571985 5.354354 0.046864 0.229637
645 : 0.315565 3.705909 0.170548 0.260442
646 : 5.732237 1.702186 0.263158 0.21086
647 : 1.992933 5.221589 0.279478 0.171487
648 : 3.294738 4.66457 0.230626 0.198895
649 : 3.924693 2.313318 0.298227 0.200682
650 : 6.662534 7.217448 0.128755 0.114353
651 : 8.254011 5.169571 0.164555 0.245829
652 : 9.814906 9.116362 0.264818 0.292392
653 : 4.033083 4.02982 0.277935 0.164844
654 : 8.008392 7.056876 0.162636 0.119473
655 : 5.584294 5.225775 0.289189 0.042925
656 : 5.589697 6.042572 0.232941 0.215144
657 : 8.78803 0.427141 0.272096 0.036251
658 : 1.019335 1.955649 0.262102 0.277417
659 : 2.629992 2.28367 0.074235 0.173197
660 : 7.188444 6.179033 0.057168 0.066292
661 : 1.170498 2.552343 0.224989 0.215194
662 : 9.733495 0.84146 0.095083 0.107035
663 : 2.676062 6.578391 0.11124 0.036861
664 : 0.61867 7.99422 0.269023 0.236246
665 : 4.166972 4.304059 0.254402 0.189532
666 : 5.835139 1.180621 0.103032 0.058787
667 : 9.2765 0.146133 0.193521 0.266339
668 : 6.561133 2.964966 0.089047 0.187438
669 : 2.075659 5.604654 0.230245 0.264567
670 : 3.30392 8.991259 0.194236 0.139045
671 : 8.732566 8.242074 0.152237 0.034596
672 : 1.030165 3.977824 0.172587 0.23857
673 : 1.005709 2.946145 0.188282 0.24107
674 : 7.284245 6.302598 0.239741 0.032335
675 : 3.414687 0.637818 0.294897 0.124747
676 : 8.464997 1.199105 0.120752 0.071076
677 : 9.357262 7.503642 0.130041 0.137303
678 : 3.916627 6.758568 0.063584 0.183462
679 : 7.128586 0.145988 0.127767 0.249773
680 : 4.853026 4.803416 0.057153 0.092127
681 : 3.202432 3.270706 0.050355 0.038079
682 : 8.962468 2.198762 0.154094 0.198347
683 : 3.07559 1.432913 0.110283 0.157592
684 : 3.582119 4.678775 0.196599 0.155818
685 : 9.143751 9.022081 0.140997 0.121522
686 : 0.569188 6.339099 0.063705 0.046448
687 : 8.881863 7.473809 0.09245 0.137364
688 : 1.86497 4.55496 0.170887 0.280302
689 : 8.254005 5.069472 0.100611 0.132643
690 : 3.679718 5.023395 0.251642 0.246474
691 : 1.353354 5.828789 0.150437 0.030072
692 : 4.672994 9.010099 0.103849 0.287567
693 : 0.718821 1.225153 0.060775 0.207998
694 : 0.677479 6.396959 0.12972 0.13384
695 : 8.505263 7.952612 0.287781 0.138015
696 : 7.395807 1.323875 0.039954 0.196325
697 : 4.117065 5.509881 0.153314 0.052039
698 : 9.072692 4.73175 0.205935 0.191352
699 : 8.488899 2.924996 0.040898 0.138878
700 : 4.312365 7.918888 0.104467 0.144617
701 : 7.271888 8.617916 0.065289 0.213219
702 : 0.429396 6.859213 0.105444 0.10127
703 : 4.539879 1.74673 0.226756 0.222698
704 : 1.21739 0.66757 0.296141 0.237683
705 : 8.845183 0.99352 0.248552 0.158656
706 : 6.087407 1.060209 0.271279 0.078257
707 : 8.897586 1.728428 0.291668 0.116899
708 : 3.041819 3.857649 0.178734 0.145325
709 : 7.816413 0.458803 0.059812 0.225003
710 : 5.686862 9.097009 0.122358 0.068159
711 : 2.986248 9.879873 0.05764 0.171883
712 : 9.428025 6.817576 0.110934 0.293081
713 : 3.310533 0.124763 0.216028 0.271414
714 : 5.567864 9.081258 0.264847 0.248028
715 : 8.545929 1.425135 0.090486 0.062533
716 : 1.159109 1.145099 0.183445 0.208731
717 : 6.465581 7.018569 0.059393 0.200568
718 : 5.166382 1.376802 0.297672 0.061334
719 : 5.037752 9.5043 0.266829 0.082227
720 : 0.15163 8.451003 0.192094 0.044273
721 : 4.616396 7.774239 0.074355 0.033107
722 : 3.751526 1.893363 0.077311 0.032426
723 : 0.136689 7.334275 0.223425 0.118365
724 : 5.656503 8.849977 0.072375 0.232502
725 : 4.023383 1.001618 0.143048 0.032742
726 : 6.810844 9.858221 0.222157 0.146639
727 : 5.847155 3.135463 0.238457 0.046154
728 : 5.327207 4.374884 0.264187 0.227596
729 : 0.049737 5.932701 0.054243 0.04821
730 : 5.101213 6.091529 0.038939 0.155215
731 : 4.26982 2.869235 0.117374 0.264663
732 : 3.234813 7.496232 0.277694 0.163459
733 : 5.819084 1.348932 0.070463 0.231731
734 : 4.015643 0.910064 0.177137 0.293491
735 : 8.001485 0.956836 0.07159 0.268407
736 : 3.961779 5.625401 0.195207 0.260332
737 : 7.313256 3.889081 0.132391 0.213431
738 : 2.19908 9.929198 0.030812 0.170678
739 : 9.39231 6.552037 0.032267 0.062264
740 : 3.462791 9.120155 0.09588 0.272039
741 : 4.920499 8.82679 0.0803 0.055141
742 : 9.941844 2.573117 0.202374 0.294836
743 : 5.779722 9.780538 0.070657 0.251905
744 : 1.895563 8.722219 0.147378 0.189017
745 : 5.067951 7.056947 0.194926 0.127287
746 : 9.633579 1.552434 0.077551 0.290063
747 : 4.477501 3.359957 0.051603 0.226523
748 : 1.740492 2.442957 0.267088 0.116284
749 : 0.491786 5.442193 0.217211 0.179133
750 : 2.375584 6.445985 0.237092 0.058127
751 : 8.709239 6.179792 0.131756 0.065928
752 : 4.325454 7.908971 0.194255 0.186432
753 : 5.859601 2.323904 0.242016 0.189448
754 : 3.348846 4.050485 0.205728 0.228192
755 : 1.041554 5.396494 0.26935 0.060995
756 : 3.902815 4.609202 0.215344 0.112036
757 : 5.936412 3.276939 0.178903 0.275513
758 : 7.343508 2.337143 0.039924 0.226224
759 : 5.842621 6.930262 0.216522 0.210581
760 : 8.165671 0.439546 0.231299 0.160442
761 : 7.878885 0.414998 0.161327 0.262631
762 : 8.274715 3.13574 0.094323 0.293693
763 : 4.08132 4.739463 0.196074 0.250539
764 : 1.704939 4.912656 0.219244 0.061076
765 : 4.278649 1.259388 0.206306 0.223577
766 : 8.158118 3.492393 0.209691 0.139049
767 : 0.933028 1.406588 0.044031 0.144516
768 : 3.866636 6.542652 0.093323 0.227873
769 : 1.983174 1.200768 0.065273 0.216964
770 : 1.500958 6.597194 0.274121 0.046007
771 : 3.775514 5.059853 0.055795 0.215562
772 : 8.821575 4.214912 0.030921 0.112248
773 : 7.640197 8.798748 0.044956 0.2954
774 : 6.2958 3.506102 0.220311 0.172684
775 : 8.412285 5.268662 0.040899 0.150819
776 : 7.512773 7.175646 0.059079 0.054885
777 : 0.655507 7.109178 0.136708 0.133296
778 : 9.924946 8.561612 0.165362 0.043267
779 : 8.209845 2.863726 0.04742 0.132294
780 : 6.241893 7.485995 0.222021 0.295258
781 : 8.371159 4.063608 0.220643 0.074713
782 : 2.832629 7.996186 0.081214 0.297595
783 : 3.178078 3.958559 0.070571 0.149803
784 : 5.261489 9.844947 0.138669 0.156273
785 : 2.572975 3.98146 0.202595 0.229523
786 : 9.603536 6.636256 0.180091 0.265654
787 : 0.465494 3.557793 0.187235 0.194569
788 : 1.036558 1.437474 0.289729 0.202179
789 : 8.296078 2.188744 0.197719 0.085041
790 : 2.124617 8.431082 0.062081 0.030577
791 : 9.134711 7.084 0.051376 0.201468
792 : 5.781577 0.971202 0.110974 0.15899
793 : 4.025821 1.976496 0.271958 0.143666
794 : 4.990028 7.40202 0.185179 0.190318
795 : 5.283672 2.675256 0.111821 0.081029
796 : 4.549005 5.134802 0.046539 0.169699
797 : 0.114941 1.821543 0.15622 0.285955
798 : 6.967319 9.735943 0.083971 0.190961
799 : 5.233603 1.162824 0.12671 0.298842
800 : 9.422739 7.969032 0.179017 0.044789
801 : 6.033877 1.372731 0.070109 0.214071
802 : 1.024205 3.805854 0.164584 0.194173
803 : 4.958682 0.572008 0.130935 0.033552
804 : 0.902279 4.608338 0.092967 0.186089
805 : 2.637841 4.192976 0.066246 0.098535
806 : 2.077444 5.598979 0.085172 0.122254
807 : 6.175013 3.445624 0.046083 0.060214
808 : 7.394022 1.33855 0.219275 0.040183
809 : 8.693624 3.737839 0.080151 0.241606
810 : 1.10566 2.82614 0.27111 0.213505
811 : 8.154268 8.775129 0.126799 0.175825
812 : 3.367636 9.860685 0.260667 0.197239
813 : 3.270438 6.254256 0.172524 0.267454
814 : 0.478415 0.72827 0.030812 0.184289
815 : 1.741244 5.090839 0.076952 0.211783
816 : 6.623982 9.263885 0.249143 0.09604
817 : 8.489926 0.195601 0.23173 0.122046
818 : 6.731483 6.037031 0.14809 0.260596
819 : 1.619895 5.582603 0.213987 0.259239
820 : 6.925966 4.707786 0.131573 0.232471
821 : 4.550516 0.515561 0.165776 0.249289
822 : 3.319767 5.317126 0.163296 0.144191
823 : 1.666829 4.394143 0.093898 0.179277
824 : 2.139892 5.160959 0.036611 0.164199
825 : 6.555721 1.998607 0.045743 0.295541
826 : 4.073305 0.038178 0.074718 0.199849
827 : 7.967877 6.108435 0.150737 0.202312
828 : 1.075038 8.166289 0.051932 0.094217
829 : 3.901019 4.417731 0.267621 0.154501
830 : 9.668496 8.415864 0.176345 0.21789
831 : 8.079833 7.764204 0.110206 0.209369
832 : 4.080749 5.153178 0.285429 0.296683
833 : 4.91785 4.306567 0.042703 0.235521
834 : 3.252899 1.470771 0.279545 0.218456
835 : 0.626463 8.9689 0.038483 0.04312
836 : 7.057218 0.660513 0.063543 0.297656
837 : 0.815166 0.497117 0.166434 0.232718
838 : 8.233876 6.761591 0.085475 0.080999
839 : 5.781607 1.464968 0.076388 0.189764
840 : 0.262644 4.261504 0.113605 0.090877
841 : 4.565015 4.212264 0.179099 0.059262
842 : 5.262586 8.278942 0.142991 0.159182
843 : 3.334203 7.949443 0.19986 0.161421
844 : 7.191706 1.011672 0.115461 0.246437
845 : 8.205771 4.405065 0.190259 0.246715
846 : 0.980934 6.562248 0.075804 0.086655
847 : 6.497062 6.128402 0.031494 0.298754
848 : 4.331204 4.539979 0.122423 0.066885
849 : 0.240941 9.489146 0.140218 0.26558
850 : 4.178311 4.878889 0.286249 0.29908
851 : 7.075021 9.880141 0.179248 0.136289
852 : 2.734895 5.381997 0.170805 0.261279
853 : 7.016718 9.980673 0.16982 0.17461
854 : 7.178438 8.009219 0.055517 0.137433
855 : 5.182281 8.589397 0.08398 0.068721
856 : 3.031962 8.184369 0.156538 0.231093
857 : 6.633779 3.91692 0.075156 0.261107
858 : 0.041364 5.200415 0.121359 0.282065
859 : 5.572491 6.854159 0.241809 0.226758
860 : 7.91539 3.965798 0.115669 0.224378
861 : 6.721398 6.525855 0.031378 0.24544
862 : 7.585568 0.642838 0.142775 0.032393
863 : 9.60061 7.439699 0.273612 0.129161
864 : 5.736223 8.70342 0.256213 0.128216
865 : 7.426324 4.230385 0.032044 0.092583
866 : 6.981259 4.023081 0.189976 0.089418
867 : 6.709312 3.402772 0.040521 0.2795
868 : 8.829669 0.248558 0.233089 0.277689
869 : 1.975718 5.897465 0.264984 0.123801
870 : 9.42881 0.01933 0.161887 0.231674
871 : 8.112565 7.883847 0.132983 0.170703
872 : 4.938219 6.637515 0.211324 0.053881
873 : 5.664824 8.699918 0.286862 0.081159
874 : 5.336233 6.060642 0.062794 0.128329
875 : 7.957094 4.884863 0.297381 0.29427
876 : 3.358783 1.072719 0.27796 0.038025
877 : 5.160927 9.699417 0.248751 0.257362
878 : 8.670913 2.034305 0.045367 0.179418
879 : 9.956059 1.489709 0.233655 0.076119
880 : 7.981466 4.49676 0.220392 0.17401
881 : 3.359815 8.411727 0.189079 0.128937
882 : 6.182198 4.203214 0.122362 0.134929
883 : 6.296546 6.04958 0.172894 0.274258
884 : 6.151721 1.975407 0.048111 0.133196
885 : 7.571792 9.111208 0.08603 0.229025
886 : 9.663348 1.888699 0.120859 0.242153
887 : 1.018808 3.10246 0.112361 0.257425
888 : 7.60076 5.984709 0.165182 0.25771
889 : 5.420722 6.08475 0.202863 0.132441
890 : 7.370414 4.55282 0.27976 0.058552
891 : 2.874794 6.658191 0.144 0.112863
892 : 0.736981 6.444084 0.18435 0.296644
893 : 0.855834 4.007677 0.219527 0.217766
894 : 1.03682 5.831589 0.07079 0.056599
895 : 7.412647 4.354188 0.052869 0.171435
896 : 0.719902 9.398139 0.151895 0.226095
897 : 5.456808 2.577575 0.065186 0.094413
898 : 5.955126 7.792892 0.168933 0.124352
899 : 2.600076 9.476855 0.23252 0.168942
900 : 8.559993 7.802696 0.297558 0.289892
901 : 8.085055 5.51416 0.205221 0.071046
902 : 0.638387 9.368094 0.288222 0.2554
903 : 7.221202 6.745483 0.066238 0.230337
904 : 6.363998 9.718264 0.161142 0.128375
905 : 6.867155 6.26662 0.112912 0.064279
906 : 8.240077 0.979872 0.264977 0.274101
907 : 8.533339 9.82852 0.244137 0.195782
908 : 6.491878 8.990546 0.14088 0.056168
909 : 8.800384 8.0507 0.249175 0.090872
910 : 1.947095 4.82213 0.179631 0.100596
911 : 4.621671 6.431116 0.23954 0.152491
912 : 8.686451 3.175751 0.160847 0.032457
913 : 9.283432 6.6407 0.036704 0.119141
914 : 8.736798 9.361778 0.121809 0.281047
915 : 1.922478 1.089963 0.273254 0.059453
916 : 3.672187 8.4523 0.240583 0.139646
917 : 2.546337 6.286137 0.059842 0.19529
918 : 9.71456 2.609311 0.156677 0.148167
919 : 6.577353 5.571339 0.232101 0.142875
920 : 2.567788 6.809402 0.181838 0.203065
921 : 9.77164 1.95415 0.121849 0.138847
922 : 5.532836 0.365483 0.102234 0.140175
923 : 1.630373 1.671138 0.213857 0.227653
924 : 5.117663 2.561545 0.08101 0.101997
925 : 6.572576 5.276077 0.165668 0.055085
926 : 4.847309 8.715793 0.201039 0.256967
927 : 2.899752 6.134757 0.215232 0.132255
928 : 1.710294 4.919816 0.228223 0.034289
929 : 0.120835 0.873246 0.20961 0.132014
930 : 1.834462 1.807717 0.092234 0.291388
931 : 8.919996 8.369553 0.221074 0.293929
932 : 0.940087 0.034232 0.174067 0.273543
933 : 1.135756 8.65002 0.053893 0.105756
934 : 6.408575 8.921488 0.1231 0.106113
935 : 8.801432 5.663318 0.121443 0.07276
936 : 7.376978 4.868547 0.183198 0.104517
937 : 5.357806 8.648738 0.282385 0.172613
938 : 3.67848 4.209949 0.20861 0.063041
939 : 7.192518 4.637615 0.148814 0.287858
940 : 1.844954 8.148417 0.042087 0.141095
941 : 4.818943 1.983701 0.031865 0.049448
942 : 5.983324 1.724944 0.060697 0.253136
943 : 8.258806 5.752138 0.197297 0.286947
944 : 4.581728 5.095257 0.191394 0.157702
945 : 2.028727 6.820272 0.254109 0.127191
946 : 9.605953 7.240399 0.283485 0.294927
947 : 2.387929 3.917556 0.093647 0.278654
948 : 2.651437 2.706523 0.260226 0.061732
949 : 2.764331 0.120216 0.042687 0.230247
950 : 0.291663 1.9736 0.038155 0.203539
951 : 4.684026 4.417804 0.030976 0.241977
952 : 1.968605 6.339188 0.103672 0.290994
953 : 4.072503 6.559761 0.297523 0.243757
954 : 9.883681 5.027509 0.228186 0.221289
955 : 3.836942 7.482085 0.067821 0.104806
956 : 5.413371 2.517963 0.283894 0.139418
957 : 0.589538 8.369594 0.239462 0.197224
958 : 3.715224 1.768712 0.212002 0.10691
959 : 4.958259 3.457682 0.11797 0.294102
960 : 8.759359 8.534185 0.139419 0.064669
961 : 1.032913 0.174142 0.213767 0.069957
962 : 2.206907 1.480056 0.173194 0.184475
963 : 8.105268 5.23251 0.105341 0.262853
964 : 6.463274 8.238049 0.215739 0.26839
965 : 3.311186 1.111029 0.112621 0.297632
966 : 5.690551 1.090775 0.101708 0.217789
967 : 4.892233 3.754828 0.229608 0.090647
968 : 1.891399 8.749704 0.199649 0.121526
969 : 3.111975 2.966467 0.230273 0.193001
970 : 4.957298 7.313447 0.221937 0.222319
971 : 5.267227 6.276851 0.166161 0.236543
972 : 8.894957 7.548183 0.092112 0.121649
973 : 0.114605 6.164095 0.298755 0.166635
974 : 2.546456 8.283035 0.110241 0.268134
975 : 4.29572 8.169937 0.08746 0.24088
976 : 8.909862 8.049288 0.148196 0.157862
977 : 1.655121 7.617463 0.210836 0.222942
978 : 2.77597 5.719497 0.235038 0.098436
979 : 0.329738 1.911866 0.103788 0.069716
980 : 2.502002 1.153251 0.102552 0.088383
981 : 2.540894 4.797446 0.048074 0.057714
982 : 1.402401 0.15741 0.181076 0.089992
983 : 3.810106 6.44639 0.150697 0.073068
984 : 9.061588 8.106418 0.153282 0.045889
985 : 0.451591 9.884164 0.114905 0.077444
986 : 3.144691 2.821266 0.219604 0.162864
987 : 5.094303 9.95447 0.159202 0.195793
988 : 3.232182 3.279828 0.140114 0.144002
989 : 3.92826 2.270741 0.147515 0.054695
990 : 2.390693 0.384901 0.273974 0.288573
991 : 6.906704 0.969865 0.044166 0.252324
992 : 2.670499 3.084662 0.135492 0.209043
993 : 0.729214 5.903766 0.154266 0.114345
994 : 3.047911 6.232898 0.200726 0.136
995 : 3.048579 7.465616 0.154693 0.270531
996 : 6.063921 6.31544 0.127223 0.279035
997 : 9.860159 9.688953 0.090286 0.212121
998 : 7.014006 4.392307 0.070735 0.219602
999 : 3.919488 4.83431 0.036844 0.043524
1000 : 8.572464 7.404291 0.135872 0.12012
1001 : 8.247157 9.972225 0.115858 0.165745
1002 : 8.898607 8.889151 0.299155 0.135202
1003 : 6.013085 1.923778 0.109308 0.24763
1004 : 0.903796 0.101953 0.125127 0.153055
1005 : 9.577568 0.192122 0.272892 0.183123
1006 : 6.006171 5.711352 0.048431 0.113268
1007 : 3.065387 9.96405 0.186289 0.220323
1008 : 2.803793 3.342243 0.113213 0.259984
1009 : 0.598117 2.551038 0.172848 0.03955
1010 : 4.943586 6.855282 0.211713 0.117254
1011 : 3.78206 5.080135 0.079342 0.150802
1012 : 7.262108 4.242247 0.285155 0.281772
1013 : 3.438634 3.125293 0.213482 0.137304
1014 : 4.664437 5.194225 0.281975 0.292005
1015 : 3.038121 1.696242 0.26582 0.128913
1016 : 1.624603 4.709623 0.154988 0.098455
1017 : 1.941253 6.635867 0.273354 0.115123
1018 : 7.286116 7.760454 0.298961 0.111294
1019 : 3.860449 2.565579 0.291675 0.244183
1020 : 4.828507 2.723473 0.122222 0.208653
1021 : 7.882298 7.78338 0.172191 0.068134
1022 : 7.952732 1.573384 0.134555 0.121517
1023 : 7.497025 2.495742 0.190249 0.086333
1024 : 6.430489 7.234808 0.176321 0.095353
1025 : 0.853823 0.205588 0.173438 0.234329
1026 : 1.117043 4.133205 0.213195 0.172768
1027 : 0.700492 3.17738 0.090194 0.293673
1028 : 1.408941 0.068279 0.23437 0.204447
1029 : 0.321794 8.387746 0.106597 0.035132
1030 : 4.331283 5.869209 0.132627 0.121099
1031 : 7.379346 4.676749 0.08698 0.267136
1032 : 2.561824 6.580456 0.238768 0.136886
1033 : 4.751653 1.034525 0.225884 0.134239
1034 : 7.015731 3.393388 0.102224 0.242761
1035 : 9.502338 5.798575 0.209712 0.223022
1036 : 2.512703 0.993903 0.152274 0.118993
1037 : 6.778837 1.920165 0.089665 0.038747
1038 : 4.747022 3.200813 0.193609 0.127069
1039 : 3.934745 1.25129 0.041593 0.201425
1040 : 9.1612 2.284746 0.292556 0.191411
1041 : 5.527505 0.768895 0.106009 0.141452
1042 : 6.574107 1.026554 0.118723 0.264151
1043 : 4.684366 0.135671 0.036178 0.179671
1044 : 7.168487 0.755169 0.087255 0.299801
1045 : 5.846 3.720902 0.22416 0.048893
1046 : 0.29095 9.999725 0.175218 0.18176
1047 : 7.501191 2.510598 0.181703 0.095094
1048 : 9.683679 3.596042 0.264344 0.151446
1049 : 8.188221 9.43813 0.209644 0.160221
1050 : 0.36989 6.738834 0.288585 0.14189
1051 : 9.224073 8.990323 0.039645 0.133832
1052 : 3.402627 7.945498 0.299716 0.118764
1053 : 3.812359 4.313573 0.251934 0.298436
1054 : 6.446388 4.435585 0.269833 0.07671
1055 : 6.286333 4.407128 0.04618 0.085186
1056 : 2.513468 3.86155 0.058827 0.144223
1057 : 1.806738 5.845883 0.077693 0.253
1058 : 3.382614 1.593505 0.085013 0.156923
1059 : 7.168716 4.615447 0.079118 0.158567
1060 : 0.43707 5.833083 0.208744 0.164628
1061 : 3.523898 6.15894 0.119166 0.143006
1062 : 4.432549 7.857915 0.245094 0.079349
1063 : 9.00704 1.318244 0.184784 0.041707
1064 : 7.453455 0.220172 0.041505 0.074883
1065 : 8.866549 0.095908 0.082042 0.162483
1066 : 8.213037 6.513096 0.181363 0.043285
1067 : 9.963721 0.260093 0.067428 0.25454
1068 : 2.062055 6.960798 0.033453 0.278997
1069 : 6.092336 3.895519 0.083619 0.212144
1070 : 1.518381 9.428939 0.088973 0.287912
1071 : 5.457567 5.325556 0.208993 0.033098
1072 : 8.222509 5.707551 0.214041 0.087177
1073 : 1.394147 1.427502 0.084656 0.097632
1074 : 9.917636 5.706711 0.102678 0.046467
1075 : 0.244969 7.188414 0.183367 0.24878
1076 : 6.616969 1.39759 0.281 0.109727
1077 : 8.70564 5.685089 0.280601 0.14967
1078 : 2.265739 0.27067 0.277236 0.292663
1079 : 3.144096 2.825349 0.182387 0.252677
1080 : 2.559309 4.311175 0.243918 0.037728
1081 : 0.42715 9.11733 0.164047 0.071415
1082 : 0.143691 5.021033 0.259692 0.277853
1083 : 4.006764 1.680064 0.214563 0.226384
1084 : 5.332522 3.708428 0.233815 0.067158
1085 : 9.875068 0.270435 0.170483 0.250133
1086 : 8.891376 7.365203 0.218009 0.090911
1087 : 6.089644 8.64486 0.142634 0.105117
1088 : 9.012623 5.160325 0.2887 0.193333
1089 : 1.860283 5.780362 0.044844 0.033592
1090 : 6.254159 3.650092 0.221599 0.207307
1091 : 0.222318 6.495656 0.097427 0.090131
1092 : 0.131906 6.949871 0.205176 0.12927
1093 : 3.911021 2.537534 0.255057 0.128774
1094 : 4.88237 7.996162 0.070325 0.077755
1095 : 6.835825 9.717261 0.246185 0.069698
1096 : 1.052415 7.946087 0.296787 0.2987
1097 : 0.710921 8.455807 0.2122 0.189
1098 : 4.725482 1.185294 0.063241 0.085091
1099 : 3.05701 9.177293 0.104824 0.210826
1100 : 1.070152 6.0449 0.209272 0.130902
1101 : 9.345258 5.744616 0.293654 0.291555
1102 : 3.292221 2.366097 0.218607 0.142724
1103 : 8.835198 3.174328 0.05501 0.259995
1104 : 7.625101 5.0695 0.113302 0.136952
1105 : 5.335369 1.550319 0.197649 0.26507
1106 : 6.853004 8.443685 0.111075 0.236766
1107 : 7.807768 5.157406 0.043873 0.190393
1108 : 1.624622 5.018764 0.040039 0.271531
1109 : 8.621464 0.941745 0.243326 0.068206
1110 : 2.442433 9.968485 0.038934 0.066259
1111 : 0.807146 5.696751 0.172831 0.291017
1112 : 7.986144 3.124144 0.232338 0.071444
1113 : 8.15068 8.479371 0.105289 0.191724
1114 : 0.194274 5.16556 0.234096 0.192073
1115 : 7.296036 4.470338 0.110018 0.293499
1116 : 3.253057 4.128058 0.037225 0.236683
1117 : 6.105756 9.429019 0.125221 0.125701
1118 : 1.994536 2.169187 0.233075 0.040086
1119 : 8.255975 8.161083 0.119688 0.2821
1120 : 7.340519 2.111966 0.187134 0.111128
1121 : 0.726511 0.477876 0.074742 0.061232
1122 : 1.365699 3.305838 0.063057 0.221539
1123 : 9.670284 8.473896 0.050647 0.092515
1124 : 4.363 8.943881 0.294902 0.210003
1125 : 8.701001 7.722398 0.039272 0.078356
1126 : 0.630578 8.124499 0.258526 0.108356
1127 : 5.112424 4.506752 0.16428 0.217982
1128 : 5.5923 9.777263 0.204447 0.031897
1129 : 0.763234 7.681869 0.27772 0.062191
1130 : 8.520961 1.787033 0.155875 0.159407
1131 : 3.647073 6.353588 0.157996 0.174061
1132 : 5.432824 9.475183 0.283653 0.138282
1133 : 3.61482 4.27593 0.179882 0.273446
1134 : 0.518413 2.965648 0.128579 0.129859
1135 : 0.307664 0.904397 0.035225 0.091921
1136 : 4.728197 6.817175 0.198779 0.07157
1137 : 6.410694 4.538042 0.05365 0.077073
1138 : 2.167794 4.118023 0.073478 0.140834
1139 : 2.085091 4.124085 0.124299 0.282564
1140 : 6.160468 8.984441 0.070259 0.046988
1141 : 4.506317 7.672983 0.295381 0.151603
1142 : 5.520706 6.509617 0.222533 0.246423
1143 : 9.462622 8.280419 0.273158 0.073689
1144 : 5.389332 8.496833 0.199395 0.16955
1145 : 7.310246 3.306631 0.152701 0.276995
1146 : 9.704448 2.652424 0.280886 0.086487
1147 : 2.418013 9.537402 0.168296 0.207875
1148 : 3.896806 3.611003 0.033345 0.087785
1149 : 0.194958 6.665548 0.24248 0.162491
1150 : 3.213383 7.321318 0.283866 0.209492
1151 : 0.279376 5.47383 0.263873 0.077859
1152 : 1.328708 1.598943 0.122886 0.287483
1153 : 8.161621 2.362656 0.277297 0.232409
1154 : 5.571362 7.877092 0.037495 0.184609
1155 : 1.421508 1.279211 0.291799 0.17298
1156 : 2.710524 5.772839 0.140827 0.23201
1157 : 7.543232 9.110199 0.167865 0.25827
1158 : 3.759818 1.259164 0.104754 0.103961
1159 : 9.352378 5.411994 0.283159 0.209093
1160 : 2.231368 2.600955 0.14483 0.287293
1161 : 0.438235 5.422563 0.21952 0.101921
1162 : 9.390604 7.881855 0.039056 0.227917
1163 : 9.607518 3.554687 0.128061 0.066794
1164 : 3.38049 5.889217 0.03192 0.1769
1165 : 2.334375 3.840011 0.274706 0.161499
1166 : 5.655481 1.664836 0.054144 0.282008
1167 : 0.063706 0.701708 0.127352 0.287398
1168 : 5.665545 0.810285 0.258313 0.042372
1169 : 1.377368 9.428469 0.145569 0.287581
1170 : 9.642682 4.557327 0.164901 0.117276
1171 : 7.864594 0.229986 0.175154 0.185575
1172 : 2.64609 2.833351 0.033274 0.249523
1173 : 9.012405 1.481462 0.271077 0.197714
1174 : 8.779271 3.212744 0.208056 0.2012
1175 : 9.105348 3.581564 0.174547 0.23467
1176 : 3.362463 2.925063 0.071338 0.085374
1177 : 9.259027 6.470392 0.242722 0.173529
1178 : 4.048854 9.08038 0.136765 0.281034
1179 : 3.903658 8.787609 0.120513 0.104309
1180 : 5.688407 5.05958 0.201613 0.193639
1181 : 2.241881 9.291885 0.265216 0.227132
1182 : 0.930587 0.370586 0.257748 0.269097
1183 : 3.629921 8.086728 0.128378 0.253895
1184 : 0.613218 6.356045 0.193218 0.043005
1185 : 5.637294 5.997923 0.221548 0.170449
1186 : 6.7518 7.494321 0.220501 0.126959
1187 : 4.917594 0.005038 0.156127 0.078997
1188 : 9.967391 1.941744 0.162149 0.038583
1189 : 3.000778 4.078325 0.148927 0.032001
1190 : 5.430802 5.486982 0.292412 0.200892
1191 : 6.994905 3.372641 0.137352 0.154149
1192 : 0.403292 8.120309 0.246984 0.260753
1193 : 9.275374 1.218607 0.06033 0.034696
1194 : 3.322586 2.694992 0.157492 0.076436
