Circles: 500
# ID : center_x center_y radius
684 : 4.091266 1.90711 0.106377 0.073533
685 : 7.543764 8.030851 0.128601 0.102666
686 : 2.353187 0.011711 0.158769 0.136739
687 : 2.933958 1.041294 0.083428 0.199624
688 : 3.400578 3.521761 0.073068 0.150213
689 : 3.312603 4.913522 0.090356 0.16738
690 : 7.509772 6.745262 0.168909 0.130935
691 : 9.732938 1.499827 0.168685 0.132199
692 : 3.292097 0.276143 0.084748 0.165287
693 : 0.903969 3.011249 0.070848 0.144412
694 : 3.591108 5.757285 0.105026 0.116363
695 : 0.387372 0.564293 0.122947 0.100047
696 : 5.713376 4.71216 0.164629 0.074454
697 : 8.256661 9.702786 0.131473 0.143031
698 : 7.86307 4.612323 0.191044 0.078335
699 : 6.101772 2.473491 0.09554 0.191426
700 : 5.077915 4.521057 0.140293 0.174474
701 : 9.1394 5.893582 0.11464 0.10957
702 : 7.947513 3.860134 0.164452 0.09992
703 : 2.008506 6.959169 0.105754 0.125311
704 : 8.002659 0.696035 0.177346 0.086084
705 : 3.805509 9.185568 0.093933 0.091309
706 : 9.170258 4.526098 0.071727 0.105405
707 : 3.007727 0.867242 0.144528 0.108201
708 : 7.437928 9.259593 0.147835 0.188876
709 : 8.943726 7.195774 0.191794 0.076688
710 : 6.021312 0.188017 0.070131 0.19039
711 : 5.113416 1.191006 0.163991 0.153046
712 : 5.943534 2.973978 0.117507 0.19718
713 : 4.566654 1.759832 0.167375 0.081974
714 : 0.342935 3.711875 0.141334 0.125984
715 : 8.519225 2.610563 0.144542 0.080658
716 : 9.714766 6.075532 0.089016 0.12743
717 : 8.13428 2.853116 0.10015 0.197018
718 : 4.962242 0.394583 0.092884 0.143384
719 : 4.088665 8.19629 0.13557 0.091514
720 : 4.451462 5.716197 0.097625 0.135495
721 : 5.388947 2.034365 0.090489 0.189416
722 : 6.136813 1.415682 0.113882 0.108961
723 : 0.741788 7.231233 0.139253 0.107982
724 : 4.737105 6.522157 0.172612 0.092257
725 : 4.556163 5.430089 0.115508 0.126354
726 : 6.554172 5.971859 0.187492 0.189909
727 : 3.886591 1.934819 0.180538 0.180222
728 : 9.774637 2.324897 0.129181 0.103192
729 : 1.541399 6.288485 0.077375 0.130344
730 : 5.314078 3.717994 0.178271 0.176551
731 : 4.470783 0.458085 0.187387 0.113596
732 : 2.907887 2.84648 0.080168 0.142277
733 : 3.493245 0.971983 0.149491 0.196736
734 : 0.092915 1.627077 0.151651 0.10358
735 : 3.769219 9.260489 0.083561 0.100336
736 : 9.570192 6.214059 0.195923 0.185309
737 : 7.160862 2.609799 0.107503 0.148331
738 : 9.564946 8.048444 0.07254 0.119327
739 : 1.694718 3.126903 0.120168 0.187193
740 : 2.756481 8.177413 0.171192 0.150483
741 : 2.380098 2.309878 0.097554 0.109049
742 : 4.138522 6.135906 0.150297 0.098628
743 : 1.206004 9.310416 0.072083 0.113246
744 : 0.938114 6.880949 0.175449 0.191092
745 : 3.311915 3.355618 0.172384 0.162391
746 : 7.581449 1.416723 0.081331 0.195691
747 : 9.107715 3.360651 0.102102 0.105769
748 : 4.387991 8.962657 0.140036 0.144382
749 : 4.955454 6.312338 0.08899 0.087227
750 : 1.643163 6.645066 0.117066 0.18375
751 : 1.076323 9.762059 0.082004 0.193243
752 : 4.729043 1.021956 0.148275 0.169364
753 : 1.813634 1.746273 0.194924 0.164269
754 : 4.840263 0.301652 0.198303 0.155028
755 : 7.60623 7.917625 0.089857 0.091934
756 : 6.714369 8.405047 0.117087 0.150615
757 : 2.498991 0.541764 0.140644 0.085871
758 : 8.454272 0.954221 0.168707 0.113846
759 : 5.840004 2.95311 0.107997 0.132689
760 : 7.20938 8.055804 0.120591 0.153567
761 : 9.14833 5.980961 0.096161 0.0972
762 : 5.738428 5.7594 0.177069 0.115408
763 : 5.72495 9.235395 0.190546 0.164705
764 : 8.488098 9.47358 0.101993 0.102462
765 : 8.571124 4.884931 0.083464 0.164274
766 : 2.117065 1.506312 0.155618 0.073383
767 : 3.928232 1.789889 0.104719 0.154807
768 : 2.926588 7.165835 0.150388 0.189022
769 : 7.458499 4.99869 0.108911 0.146266
770 : 9.7286 8.573796 0.197356 0.095329
771 : 5.949336 0.485609 0.091136 0.148862
772 : 6.260837 5.894628 0.083101 0.163613
773 : 7.030343 8.971864 0.071484 0.181614
774 : 9.282877 7.314955 0.101859 0.188452
775 : 0.412601 4.577022 0.14817 0.094365
776 : 0.303152 5.078696 0.16943 0.169909
777 : 7.511559 6.765179 0.100731 0.073196
778 : 2.389963 8.103058 0.175307 0.144109
779 : 1.841178 4.671867 0.070821 0.09065
780 : 7.058965 0.027946 0.196002 0.078528
781 : 5.810692 0.295766 0.082156 0.15209
782 : 9.831511 8.21596 0.143275 0.116532
783 : 8.193663 0.90076 0.18789 0.118785
784 : 1.377109 5.075834 0.194013 0.195321
785 : 1.371813 6.058241 0.080983 0.191799
786 : 7.252308 9.53388 0.146986 0.084061
787 : 9.230765 1.45611 0.106946 0.140748
788 : 6.249881 1.751507 0.168573 0.194767
789 : 4.468875 8.38805 0.173359 0.160751
790 : 6.848805 7.865408 0.120881 0.086983
791 : 6.331581 4.88275 0.126965 0.162573
792 : 2.819256 3.237966 0.076361 0.113885
793 : 6.583991 7.14085 0.151413 0.120123
794 : 0.801934 8.111383 0.174139 0.137214
795 : 6.840781 3.004231 0.097329 0.101359
796 : 2.372324 1.643869 0.18061 0.085996
797 : 0.409479 2.119295 0.186946 0.117284
798 : 0.65041 1.444166 0.097298 0.098687
799 : 7.762452 3.538742 0.143284 0.131179
800 : 5.467067 4.987324 0.095493 0.186143
801 : 5.652312 8.406706 0.089597 0.139424
802 : 4.261972 0.961808 0.136313 0.106422
803 : 8.421844 5.940423 0.078929 0.124093
804 : 3.742101 3.486788 0.101864 0.138277
805 : 1.015044 9.844657 0.188912 0.135854
806 : 9.111969 4.87324 0.129012 0.112464
807 : 9.516927 0.990115 0.08127 0.079457
808 : 6.630719 2.498065 0.134756 0.191849
809 : 1.607133 1.088979 0.102207 0.181273
810 : 8.325902 3.432632 0.09929 0.171573
811 : 8.321723 3.190107 0.14976 0.16009
812 : 2.936195 8.629937 0.113583 0.15222
813 : 7.427183 8.664949 0.093338 0.108921
814 : 8.352072 3.277402 0.112905 0.186202
815 : 0.849868 3.728877 0.08602 0.086865
816 : 4.415493 1.184661 0.07772 0.084824
817 : 4.527296 0.263988 0.159087 0.149685
818 : 9.909578 0.276322 0.123778 0.155028
819 : 8.661616 5.788356 0.133767 0.078547
820 : 0.376334 5.051323 0.168651 0.084407
821 : 5.619318 3.878782 0.07896 0.128742
822 : 4.131196 3.003326 0.159627 0.11477
823 : 0.334447 1.053521 0.154804 0.180473
824 : 5.193036 9.356065 0.166095 0.145264
825 : 4.753515 2.326619 0.115213 0.109837
826 : 3.251699 1.311061 0.135001 0.146682
827 : 7.511145 9.825068 0.198894 0.195715
828 : 9.798978 1.427611 0.120082 0.179419
829 : 1.764847 1.791027 0.09328 0.164721
830 : 9.39687 3.197628 0.10286 0.109215
831 : 8.86725 1.867941 0.12839 0.182478
832 : 6.808969 8.353249 0.10986 0.10447
833 : 4.327599 3.948932 0.196174 0.10856
834 : 2.198101 3.486153 0.092983 0.116026
835 : 4.638141 3.241579 0.085765 0.088163
836 : 2.269945 0.95742 0.087673 0.184005
837 : 1.511112 7.253915 0.155153 0.188367
838 : 0.429651 1.140159 0.104437 0.085533
839 : 1.57554 0.097922 0.145044 0.070931
840 : 3.42887 9.008599 0.167815 0.193413
841 : 4.406541 0.72819 0.183012 0.170682
842 : 6.79616 3.061806 0.196973 0.152083
843 : 0.933086 2.381597 0.167465 0.168181
844 : 2.500071 8.685088 0.073649 0.17591
845 : 4.949601 7.947007 0.139516 0.116974
846 : 0.39259 8.260013 0.148455 0.080963
847 : 3.8256 6.850122 0.19994 0.106328
848 : 6.027525 4.617611 0.176322 0.170833
849 : 1.418711 4.269967 0.139433 0.158604
850 : 1.520123 8.705978 0.087847 0.109698
851 : 3.044069 1.662613 0.115926 0.142227
852 : 8.932664 1.288433 0.131039 0.126669
853 : 4.547106 3.213546 0.070869 0.107161
854 : 2.994868 4.745655 0.072869 0.194079
855 : 5.023923 7.071385 0.184115 0.118205
856 : 2.065177 9.424942 0.135079 0.161722
857 : 1.838186 4.399184 0.162053 0.080417
858 : 7.936555 9.678429 0.139668 0.194329
859 : 8.301888 9.832875 0.084534 0.079358
860 : 8.765533 2.315207 0.0919 0.105966
861 : 9.001775 2.832139 0.197001 0.113161
862 : 0.264409 3.918904 0.135281 0.176271
863 : 2.547929 3.037058 0.119946 0.107614
864 : 8.797981 7.665148 0.175802 0.137951
865 : 0.122845 4.651308 0.128997 0.114935
866 : 3.698335 7.910681 0.132738 0.082369
867 : 1.517469 4.106395 0.150433 0.172654
868 : 5.642786 8.300478 0.149882 0.144031
869 : 0.091177 2.41124 0.144331 0.172899
870 : 2.826748 9.163229 0.153208 0.132156
871 : 7.582123 2.731071 0.084376 0.142991
872 : 5.843933 8.972761 0.137552 0.118644
873 : 8.743226 7.397683 0.107261 0.111211
874 : 9.622061 7.984252 0.087209 0.189692
875 : 3.321662 7.175145 0.104545 0.0863
876 : 2.893836 6.710753 0.169196 0.139466
877 : 8.856376 9.110558 0.084912 0.180851
878 : 2.839861 9.536492 0.197611 0.079964
879 : 1.680295 0.721003 0.172609 0.174503
880 : 5.97992 4.516063 0.089171 0.131156
881 : 5.870477 5.110793 0.162226 0.130615
882 : 6.428952 1.399728 0.138049 0.155589
883 : 3.00884 9.571873 0.128106 0.094418
884 : 8.320718 6.318647 0.167431 0.114523
885 : 1.673805 1.640903 0.18252 0.086959
886 : 5.179735 5.816959 0.143133 0.19864
887 : 2.090478 4.661481 0.141633 0.078095
888 : 5.549091 3.578634 0.149278 0.128639
889 : 1.267229 8.319803 0.081991 0.101353
890 : 3.966881 1.374781 0.14733 0.142479
891 : 3.724171 2.142771 0.116131 0.196359
892 : 3.103506 0.620855 0.131147 0.124824
893 : 9.290381 3.437757 0.178885 0.095941
894 : 7.740061 7.212315 0.166022 0.083513
895 : 9.890604 1.381358 0.154276 0.146041
896 : 9.483235 4.723968 0.144464 0.07488
897 : 9.27258 4.253895 0.137836 0.084149
898 : 1.851435 7.073711 0.172282 0.134682
899 : 3.519518 2.54685 0.13377 0.134827
900 : 1.819224 5.691348 0.128442 0.156232
901 : 5.082827 7.078687 0.089449 0.12354
902 : 8.853514 1.01251 0.164311 0.073051
903 : 4.243107 3.891562 0.14127 0.089386
904 : 3.52172 9.557437 0.093972 0.100305
905 : 9.947084 0.646381 0.118481 0.18364
906 : 9.174309 2.610032 0.158572 0.071337
907 : 8.100368 2.895662 0.165973 0.176188
908 : 5.269381 2.482888 0.198661 0.183972
909 : 7.789257 4.031209 0.102888 0.19111
910 : 6.913192 0.024921 0.184938 0.161407
911 : 5.790262 6.928607 0.188128 0.081666
912 : 2.14212 2.60458 0.137201 0.199444
913 : 1.795381 4.964885 0.132772 0.133983
914 : 9.749571 1.039658 0.115908 0.088785
915 : 6.522598 5.304187 0.167167 0.100522
916 : 0.41301 1.453035 0.085179 0.122548
917 : 6.549556 8.39047 0.18207 0.195759
918 : 7.685857 6.208455 0.141519 0.117659
919 : 6.03197 9.327192 0.097556 0.141362
920 : 0.540036 6.386235 0.114962 0.187998
921 : 2.643582 0.680526 0.168726 0.172247
922 : 9.401865 7.14076 0.131766 0.120813
923 : 3.414218 2.770908 0.078543 0.123968
924 : 2.52539 4.227403 0.199562 0.111782
925 : 8.12116 2.342423 0.188301 0.139627
926 : 6.967752 7.011963 0.070647 0.162527
927 : 3.08825 4.208101 0.142256 0.153147
928 : 6.372717 6.25161 0.080539 0.131869
929 : 7.046661 3.235705 0.102308 0.187394
930 : 2.699944 7.965243 0.093847 0.199255
931 : 6.850058 8.932742 0.103716 0.199179
932 : 9.102698 9.043106 0.167215 0.118109
933 : 8.018711 0.475053 0.124786 0.194905
934 : 2.350979 2.898129 0.185083 0.122302
935 : 8.970362 4.869417 0.073851 0.183823
936 : 5.449423 8.449715 0.126684 0.112881
937 : 8.546292 7.526416 0.154098 0.148026
938 : 5.628954 5.828041 0.094513 0.0916
939 : 5.821557 2.910631 0.186694 0.15927
940 : 1.781718 5.341324 0.091316 0.184166
941 : 8.714473 4.141139 0.071605 0.136395
942 : 9.023155 2.166971 0.07357 0.134218
943 : 4.298956 2.558742 0.13213 0.12336
944 : 5.896155 6.671977 0.146906 0.174038
945 : 4.484467 0.439076 0.194143 0.173849
946 : 0.49451 1.224731 0.122729 0.075526
947 : 4.744307 7.576054 0.079608 0.092058
948 : 7.952681 0.708727 0.090508 0.123476
949 : 5.83045 2.371353 0.139215 0.129764
950 : 5.45657 8.567891 0.077126 0.110442
951 : 5.733037 5.154149 0.145215 0.084642
952 : 9.839683 5.549253 0.151762 0.141846
953 : 5.970091 9.326922 0.168542 0.19514
954 : 6.785004 5.550216 0.102213 0.150339
955 : 5.354839 8.7788 0.138901 0.173281
956 : 6.691858 0.062469 0.19898 0.083617
957 : 4.062044 0.767768 0.120438 0.186642
958 : 9.945483 3.724375 0.142495 0.12769
959 : 3.999004 1.262386 0.159942 0.081142
960 : 4.572166 4.39626 0.173257 0.14198
961 : 9.696941 6.479142 0.134327 0.142203
962 : 6.797201 0.553428 0.089008 0.121805
963 : 5.63193 5.846524 0.102765 0.075042
964 : 7.987683 8.980277 0.089701 0.19935
965 : 9.764518 2.256954 0.10421 0.17698
966 : 9.136686 0.28745 0.085253 0.19332
967 : 3.552764 1.303596 0.193976 0.096418
968 : 4.375782 3.771221 0.107952 0.142912
969 : 4.14269 6.192555 0.177536 0.166967
970 : 3.650898 0.648698 0.104611 0.156092
971 : 3.4101 3.556299 0.079262 0.128125
972 : 6.248189 3.316195 0.138679 0.08883
973 : 4.704062 1.167377 0.071401 0.085445
974 : 8.038949 0.612974 0.099327 0.131273
975 : 6.409438 3.419681 0.129409 0.155361
976 : 8.997817 6.31528 0.081703 0.080327
977 : 0.687682 7.874432 0.142408 0.104949
978 : 3.798735 5.333105 0.115382 0.094591
979 : 2.692629 5.020965 0.165565 0.08363
980 : 1.100676 9.055579 0.162491 0.161022
981 : 6.842708 5.389746 0.141105 0.164061
982 : 6.618223 2.472281 0.091079 0.094081
983 : 2.607881 0.646647 0.176591 0.13804
984 : 5.598027 6.046379 0.089412 0.153882
985 : 7.162473 9.690053 0.079513 0.182696
986 : 8.645918 1.949631 0.166782 0.125669
987 : 1.867496 6.99963 0.106258 0.148757
988 : 0.927965 6.300457 0.093151 0.075178
989 : 3.910063 6.428205 0.18498 0.082992
990 : 6.969827 1.880707 0.187545 0.173394
991 : 2.434507 6.753271 0.099009 0.119453
992 : 5.557133 8.73557 0.183399 0.17049
993 : 7.614972 4.832585 0.086426 0.149538
994 : 0.674309 3.104628 0.193323 0.172145
995 : 8.402452 0.019884 0.124486 0.091892
996 : 3.513294 7.92872 0.17389 0.121465
997 : 6.632251 8.249637 0.091552 0.107712
998 : 5.655209 7.096271 0.161335 0.099677
999 : 7.635697 3.154541 0.178812 0.170217
1000 : 5.17572 8.326342 0.080724 0.134422
1001 : 7.264338 1.717329 0.111035 0.093988
1002 : 2.451825 7.815866 0.086342 0.176346
1003 : 9.376865 6.967256 0.182749 0.154975
1004 : 9.646658 1.372685 0.079316 0.129087
1005 : 0.357352 6.016893 0.147105 0.14189
1006 : 3.295585 8.902223 0.195572 0.146719
1007 : 5.658187 7.143946 0.177855 0.19242
1008 : 0.566814 6.445982 0.16915 0.151491
1009 : 5.323914 9.017565 0.176876 0.133252
1010 : 5.109619 7.364382 0.111084 0.143267
1011 : 2.763155 0.339694 0.190034 0.140371
1012 : 8.775237 5.40242 0.180179 0.134005
1013 : 8.421319 7.095765 0.180722 0.161394
1014 : 8.641513 7.904117 0.128305 0.195591
1015 : 9.209864 0.183457 0.11366 0.141928
1016 : 1.475732 2.625945 0.12527 0.144595
1017 : 0.031437 8.359676 0.083906 0.185263
1018 : 7.549677 7.423471 0.151526 0.082729
1019 : 6.020076 9.424347 0.134956 0.175518
1020 : 7.967418 8.399462 0.196755 0.136814
1021 : 0.695094 2.437438 0.148179 0.114609
1022 : 2.154903 7.457982 0.151878 0.135843
1023 : 4.542009 7.549943 0.094587 0.164229
1024 : 3.389398 5.620887 0.073343 0.098955
1025 : 4.476793 1.468337 0.178403 0.172491
1026 : 4.970543 9.919416 0.143119 0.098529
1027 : 3.075034 2.104272 0.154589 0.082504
1028 : 5.557373 2.770141 0.170986 0.197785
1029 : 6.34448 1.671144 0.159878 0.17515
1030 : 2.224501 7.194801 0.109275 0.161173
1031 : 2.736417 0.965458 0.153979 0.09199
1032 : 9.25996 2.147705 0.154286 0.181293
1033 : 4.474114 6.44433 0.198164 0.151251
1034 : 4.972606 4.589997 0.123039 0.084348
1035 : 9.399951 4.982991 0.188736 0.163604
1036 : 5.887159 5.469105 0.190333 0.102862
1037 : 5.29025 3.225461 0.07424 0.089862
1038 : 8.18997 8.831782 0.144817 0.158968
1039 : 1.843357 1.307727 0.186642 0.077151
1040 : 5.01851 6.087652 0.137085 0.073485
1041 : 5.859529 1.115199 0.111034 0.072854
1042 : 9.422472 3.47834 0.075872 0.093009
1043 : 7.174681 4.859576 0.133622 0.110133
1044 : 5.238312 0.321149 0.168122 0.153505
1045 : 9.038553 0.966062 0.155891 0.12694
1046 : 4.228345 5.803248 0.137468 0.144293
1047 : 9.230375 4.915692 0.174362 0.117196
1048 : 6.921134 3.498874 0.142541 0.133468
1049 : 4.013636 7.174656 0.127778 0.175686
1050 : 5.780832 8.435315 0.100509 0.121384
1051 : 1.177013 2.053971 0.084101 0.076446
1052 : 3.429784 4.383971 0.088217 0.089306
1053 : 0.109712 3.932121 0.162981 0.196308
1054 : 7.264331 1.608856 0.070556 0.189021
1055 : 5.560996 3.661955 0.154276 0.149847
1056 : 0.311889 1.919071 0.119783 0.085571
1057 : 0.535741 4.192988 0.090113 0.11637
1058 : 8.712673 3.88643 0.190046 0.088059
1059 : 6.862173 2.546617 0.082865 0.104907
1060 : 9.80837 9.270843 0.135827 0.132186
1061 : 7.249997 0.694897 0.188629 0.189884
1062 : 1.259084 1.419073 0.07472 0.106018
1063 : 5.783245 8.993831 0.191043 0.198151
1064 : 9.169179 6.380739 0.084123 0.19142
1065 : 7.263364 5.354974 0.083637 0.076061
1066 : 6.380516 7.335625 0.198115 0.114365
1067 : 7.27925 2.350466 0.125591 0.073227
1068 : 1.420066 7.052528 0.09395 0.120812
1069 : 2.054152 4.134085 0.090335 0.199109
1070 : 8.234872 3.500003 0.129187 0.071346
1071 : 9.991754 1.410966 0.123418 0.085324
1072 : 1.809905 9.070595 0.193329 0.145632
1073 : 0.748284 6.417301 0.142623 0.077175
1074 : 5.660076 8.889656 0.179846 0.115566
1075 : 0.164429 3.552735 0.080745 0.08291
1076 : 0.331711 5.06374 0.151646 0.137176
1077 : 7.768819 0.54955 0.151688 0.19211
1078 : 9.17237 0.028857 0.135016 0.136905
1079 : 7.601171 2.886315 0.073768 0.088603
1080 : 1.453058 1.54539 0.113825 0.19504
1081 : 7.432337 5.295343 0.184839 0.180883
1082 : 5.008338 5.139007 0.086798 0.169804
1083 : 1.555472 2.816938 0.125707 0.084731
1084 : 5.014568 9.839392 0.078686 0.071522
1085 : 7.155331 9.642315 0.178992 0.190957
1086 : 9.310361 9.227034 0.18389 0.103273
1087 : 7.439219 0.946071 0.078078 0.118254
1088 : 5.526779 8.572281 0.126239 0.184318
1089 : 6.208518 6.56377 0.164771 0.126451
1090 : 1.909598 4.616815 0.132657 0.146775
1091 : 8.694256 4.359787 0.134265 0.139947
1092 : 1.064706 4.520755 0.07439 0.144745
1093 : 3.348001 9.85713 0.184186 0.127466
1094 : 5.267807 6.028429 0.197551 0.126227
1095 : 2.372833 0.198326 0.112341 0.076705
1096 : 8.763176 2.692804 0.173419 0.132583
1097 : 0.151889 2.794638 0.193187 0.089272
1098 : 5.439614 3.591003 0.121885 0.198402
1099 : 3.669388 1.398602 0.152023 0.118657
1100 : 6.223187 3.101368 0.130908 0.128243
1101 : 9.263804 6.75814 0.122816 0.111421
1102 : 1.465206 5.717441 0.10955 0.097798
1103 : 9.065418 2.482453 0.10365 0.132847
1104 : 0.871231 2.778515 0.180507 0.18257
1105 : 5.239233 5.786368 0.089223 0.105936
1106 : 0.045239 0.337878 0.183329 0.153504
1107 : 8.063466 2.673037 0.144619 0.08508
1108 : 6.758236 5.678223 0.120714 0.147477
1109 : 5.691172 1.527786 0.167552 0.19408
1110 : 6.948662 6.159624 0.132335 0.193956
1111 : 5.511873 8.057636 0.130951 0.073319
1112 : 1.203274 3.423083 0.09271 0.081306
1113 : 7.244124 1.997571 0.111326 0.18352
1114 : 4.069914 3.047809 0.128877 0.190007
1115 : 1.091232 0.328358 0.183235 0.135179
1116 : 6.825158 0.426411 0.157034 0.090936
1117 : 6.986239 7.721796 0.072905 0.142002
1118 : 7.612661 5.984915 0.179979 0.141976
1119 : 3.600982 1.695958 0.121517 0.108562
1120 : 4.395981 3.243197 0.179337 0.151341
1121 : 1.661424 3.549875 0.105779 0.160683
1122 : 9.079596 0.763387 0.073223 0.154102
1123 : 1.50926 6.139715 0.072355 0.132536
1124 : 9.311181 3.021792 0.16446 0.102505
1125 : 4.161747 6.478734 0.175082 0.129181
1126 : 2.476731 6.417208 0.122318 0.194222
1127 : 9.505925 6.082828 0.123197 0.145664
1128 : 1.470371 2.52119 0.117356 0.126314
1129 : 4.822106 5.138367 0.076842 0.142946
1130 : 8.430313 8.281966 0.135014 0.109859
1131 : 0.910949 0.323516 0.165229 0.146912
1132 : 5.532556 5.675062 0.079926 0.099314
1133 : 8.01981 8.938084 0.100934 0.10915
1134 : 4.704197 3.432563 0.084167 0.148474
1135 : 5.146632 9.434499 0.142971 0.080875
1136 : 0.224441 2.178422 0.105552 0.116443
1137 : 3.678385 2.615405 0.162381 0.12454
1138 : 1.814639 8.640665 0.117527 0.130842
1139 : 9.94754 8.298692 0.149522 0.192218
1140 : 8.927298 1.104084 0.152514 0.179808
1141 : 4.865934 1.749432 0.10521 0.085075
1142 : 9.821334 7.159703 0.110609 0.088399
1143 : 7.450292 7.052984 0.193609 0.171437
1144 : 2.579349 1.111307 0.170472 0.132838
1145 : 9.377347 5.06747 0.186588 0.076356
1146 : 7.946697 0.135734 0.086704 0.138282
1147 : 8.550664 1.00397 0.11851 0.152488
1148 : 4.046512 9.725795 0.088825 0.176068
1149 : 0.061287 0.044972 0.145949 0.080157
1150 : 1.614224 0.254687 0.076715 0.085654
1151 : 7.791592 3.287573 0.125078 0.168902
1152 : 4.696409 2.538729 0.179378 0.181699
1153 : 0.112249 6.563606 0.128895 0.106437
1154 : 7.916939 9.993798 0.144934 0.183192
1155 : 0.292133 9.871972 0.177092 0.113141
1156 : 4.397163 3.113801 0.117411 0.13861
1157 : 2.240868 2.271958 0.132389 0.19952
1158 : 9.075194 6.787058 0.071068 0.088187
1159 : 3.318795 8.985919 0.152547 0.072074
1160 : 1.023046 4.327508 0.101487 0.173981
1161 : 1.92385 4.143864 0.147035 0.135263
1162 : 5.60629 4.920528 0.190975 0.095683
1163 : 3.976875 9.329918 0.173065 0.156924
1164 : 8.939269 2.300394 0.105367 0.131244
1165 : 8.545855 0.177533 0.119418 0.072087
1166 : 7.741579 2.719783 0.08819 0.164086
1167 : 8.641065 0.378515 0.092023 0.099265
1168 : 5.002511 7.190979 0.184058 0.184937
1169 : 5.529933 1.580984 0.090847 0.091391
1170 : 4.830548 7.011815 0.16835 0.092906
1171 : 3.734772 0.310223 0.121042 0.199894
1172 : 2.529746 7.435887 0.134475 0.146001
1173 : 8.147183 9.702555 0.080995 0.127974
1174 : 1.838516 9.93587 0.09826 0.150996
1175 : 5.385883 0.532864 0.145996 0.080492
1176 : 4.35719 1.282219 0.073384 0.140584
1177 : 4.683789 0.439661 0.19192 0.117655
1178 : 0.106548 0.752411 0.145065 0.159544
1179 : 7.136919 0.196675 0.14162 0.119542
1180 : 0.541759 5.34208 0.126374 0.102964
1181 : 7.22867 2.250158 0.179365 0.103739
1182 : 9.50404 4.397146 0.106839 0.163924
1183 : 9.719268 1.739148 0.198183 0.075714
1184 : 6.706687 9.295624 0.090302 0.158015
1185 : 9.694687 8.601002 0.161596 0.191675
1186 : 7.302216 8.350128 0.077833 0.160753
1187 : 9.386584 0.308591 0.154444 0.111576
1188 : 1.435984 4.588509 0.187899 0.145323
1189 : 1.471813 6.756403 0.133348 0.191272
1190 : 5.407122 7.49341 0.09252 0.127724
1191 : 7.701215 4.325244 0.126804 0.192645
1192 : 0.842859 5.923941 0.11769 0.14475
1193 : 0.44824 3.569289 0.187571 0.082911
1194 : 2.360932 0.18145 0.195169 0.121656
1195 : 3.658136 2.287381 0.122153 0.140679
1196 : 7.144476 7.202917 0.192458 0.192505
1197 : 0.296111 6.743132 0.093694 0.097263
1198 : 7.065362 7.531111 0.139955 0.076159
1199 : 3.195795 1.724204 0.18307 0.09735
1200 : 9.159709 7.23246 0.147338 0.145215
1201 : 1.868716 7.514266 0.099512 0.119932
1202 : 3.826765 6.438506 0.09573 0.130934
1203 : 7.683213 1.753112 0.129245 0.126094
1204 : 1.552619 4.865244 0.071944 0.104585
1205 : 3.175281 6.941803 0.081324 0.07749
1206 : 3.766961 1.321538 0.084197 0.136115
1207 : 6.363682 4.409324 0.167681 0.152281
1208 : 6.136665 8.938793 0.125853 0.18732
1209 : 7.148037 7.055936 0.18861 0.12514
1210 : 7.63151 2.795638 0.151712 0.082669
1211 : 9.662731 1.517351 0.097548 0.132356
1212 : 7.036986 0.614786 0.105306 0.145902
1213 : 9.655261 5.973623 0.182774 0.188959
1214 : 5.232785 7.42739 0.097728 0.167559
1215 : 9.268211 0.812029 0.170984 0.15197
1216 : 4.878479 2.594559 0.15787 0.109018
1217 : 4.902898 3.00412 0.073109 0.197943
1218 : 0.525375 9.979964 0.112478 0.17395
1219 : 1.43859 8.373445 0.102324 0.199913
1220 : 7.980863 4.376795 0.08039 0.100105
1221 : 1.22023 8.407719 0.180842 0.097987
1222 : 3.371404 3.192683 0.192522 0.104969
1223 : 9.76248 7.999136 0.089229 0.199282
1224 : 2.019727 5.552832 0.153904 0.126949
1225 : 6.548147 4.697076 0.118772 0.138036
1226 : 9.449475 7.329258 0.10692 0.092566
1227 : 4.565418 0.974091 0.090025 0.186611
1228 : 9.803565 8.516722 0.077055 0.075096
1229 : 8.872283 6.458158 0.099372 0.108901
1230 : 2.548846 8.451406 0.106105 0.171395
1231 : 8.578809 4.04992 0.161188 0.089245
1232 : 1.337306 6.09446 0.194598 0.149797
1233 : 5.019777 7.398463 0.147748 0.145142
1234 : 7.236251 9.664311 0.174947 0.074644
1235 : 4.103268 3.626612 0.102145 0.183774
1236 : 1.985003 1.948773 0.10929 0.153801
1237 : 2.379755 6.536522 0.191212 0.174906
1238 : 7.109205 4.400212 0.126734 0.178285
1239 : 6.281664 5.937758 0.146762 0.089684
1240 : 7.868767 0.364429 0.134441 0.092566
1241 : 4.073296 9.877972 0.18801 0.187647
1242 : 9.399676 0.363085 0.100903 0.113922
1243 : 4.714284 2.968861 0.169433 0.097181
1244 : 1.447882 4.557096 0.084426 0.073269
1245 : 6.705539 9.987972 0.171898 0.179727
1246 : 9.819232 1.826306 0.131531 0.073789
1247 : 8.045702 4.116929 0.111967 0.165626
1248 : 9.196692 8.799732 0.162287 0.113479
1249 : 1.059026 9.05799 0.169369 0.191988
1250 : 1.671854 8.857416 0.15569 0.121358
1251 : 8.574628 3.774525 0.179694 0.161712
1252 : 9.621224 3.911892 0.16325 0.17329
1253 : 8.278955 4.388571 0.183271 0.09263
1254 : 6.612377 4.222311 0.126876 0.09292
